Precision_Mean,Precision_CRSP,Precision_Crack,Precision_Crack_DS_2,Precision_Crack_DS_1,Precision_Spalling,Precision_Spalling_DS_1,Precision_Spalling_DS_2,Precision_Undamaged,Recall_Mean,Recall_CRSP,Recall_Crack,Recall_Crack_DS_2,Recall_Crack_DS_1,Recall_Spalling,Recall_Spalling_DS_1,Recall_Spalling_DS_2,Recall_Undamaged,mPA_Mean,IoU_Mean,IoU_CRSP,IoU_Crack,IoU_Crack_DS_2,IoU_Crack_DS_1,IoU_Spalling,IoU_Spalling_DS_1,IoU_Spalling_DS_2,IoU_Undamaged,Dice_Mean,Dice_CRSP,Dice_Crack,Dice_Crack_DS_2,Dice_Crack_DS_1,Dice_Spalling,Dice_Spalling_DS_1,Dice_Spalling_DS_2,Dice_Undamaged
0.8750440458727021,0.8256321320920936,0.9170138892082356,0.9528011199796224,0.8677416149577752,0.7342503749759516,0.7565536222240863,0.6817721461568113,0.9738678734339192,0.8204912309282123,0.7536501703423656,0.6512930599833535,0.7008004922673586,0.5831306532155203,0.8560072807013777,0.8408719339450534,0.8916198613044933,0.9541733520999058,0.8461437955334378,0.7314871555908388,0.6317705634009705,0.612932981730873,0.6735235409761203,0.5295111972627788,0.650608145071068,0.6591685599956245,0.6304659923074054,0.9309203399705753,0.8225187337240808,0.7543152576555968,0.7477740995528652,0.7937964601963153,0.6844099798263756,0.7608564157583284,0.7698155308864474,0.739776144868637,0.9589256858610488
