Precision_Mean,Precision_CRSP,Precision_Crack,Precision_Crack_DS_2,Precision_Crack_DS_1,Precision_Spalling,Precision_Spalling_DS_1,Precision_Spalling_DS_2,Precision_Undamaged,Recall_Mean,Recall_CRSP,Recall_Crack,Recall_Crack_DS_2,Recall_Crack_DS_1,Recall_Spalling,Recall_Spalling_DS_1,Recall_Spalling_DS_2,Recall_Undamaged,mPA_Mean,IoU_Mean,IoU_CRSP,IoU_Crack,IoU_Crack_DS_2,IoU_Crack_DS_1,IoU_Spalling,IoU_Spalling_DS_1,IoU_Spalling_DS_2,IoU_Undamaged,Dice_Mean,Dice_CRSP,Dice_Crack,Dice_Crack_DS_2,Dice_Crack_DS_1,Dice_Spalling,Dice_Spalling_DS_1,Dice_Spalling_DS_2,Dice_Undamaged
0.8669220068354383,0.8093532691313725,0.8392553623876401,0.8722757686206928,0.7937924842406835,0.7794511758751049,0.8000236181493505,0.7310454293474682,0.9820594822435702,0.8522740829553612,0.7946201867978826,0.6818790149225985,0.7579583741617163,0.5771320710426538,0.9073613586731666,0.8911119954882158,0.9455951544024624,0.9675818752703184,0.8699917034757669,0.7581446857904725,0.6608761851641463,0.6068751641887392,0.6826707342129533,0.5025189445901835,0.7148772061395534,0.7213240346655093,0.6997081978431866,0.952681687043125,0.8416088833490315,0.7767987339846678,0.7429103223525915,0.8050013947680654,0.6574226139544748,0.8106871456167442,0.8137932504500757,0.8033786636559642,0.9712291820777585
