Precision_Mean,Precision_CRSP,Precision_Crack,Precision_Crack_DS_2,Precision_Crack_DS_1,Precision_Spalling,Precision_Spalling_DS_1,Precision_Spalling_DS_2,Precision_Undamaged,Recall_Mean,Recall_CRSP,Recall_Crack,Recall_Crack_DS_2,Recall_Crack_DS_1,Recall_Spalling,Recall_Spalling_DS_1,Recall_Spalling_DS_2,Recall_Undamaged,mPA_Mean,IoU_Mean,IoU_CRSP,IoU_Crack,IoU_Crack_DS_2,IoU_Crack_DS_1,IoU_Spalling,IoU_Spalling_DS_1,IoU_Spalling_DS_2,IoU_Undamaged,Dice_Mean,Dice_CRSP,Dice_Crack,Dice_Crack_DS_2,Dice_Crack_DS_1,Dice_Spalling,Dice_Spalling_DS_1,Dice_Spalling_DS_2,Dice_Undamaged
0.8675186552948886,0.8157128439660264,0.8839652509626273,0.9144462578720599,0.8419986472467423,0.7474604369694253,0.757983701094404,0.7226998154988871,0.9711302779526131,0.8345149266007659,0.7689942890478477,0.7312315671741254,0.7930701226699304,0.6460915269987421,0.80675701092157,0.7989959632012141,0.8250182996753486,0.9655562017066023,0.859425675674228,0.7450872086459466,0.6477657258168175,0.6644156990086266,0.7332865578356041,0.569593502072933,0.6311157526250084,0.6331011401882949,0.626444252476099,0.9397301743042049,0.8340817629295665,0.7692709080983686,0.790267853904507,0.8412022051424044,0.7201408485769679,0.7482739622922302,0.7505687268152801,0.742874516355643,0.9637034725919623
