Precision_Mean,Precision_CRSP,Precision_Crack,Precision_Crack_DS_2,Precision_Crack_DS_1,Precision_Spalling,Precision_Spalling_DS_1,Precision_Spalling_DS_2,Precision_Undamaged,Recall_Mean,Recall_CRSP,Recall_Crack,Recall_Crack_DS_2,Recall_Crack_DS_1,Recall_Spalling,Recall_Spalling_DS_1,Recall_Spalling_DS_2,Recall_Undamaged,mPA_Mean,IoU_Mean,IoU_CRSP,IoU_Crack,IoU_Crack_DS_2,IoU_Crack_DS_1,IoU_Spalling,IoU_Spalling_DS_1,IoU_Spalling_DS_2,IoU_Undamaged,Dice_Mean,Dice_CRSP,Dice_Crack,Dice_Crack_DS_2,Dice_Crack_DS_1,Dice_Spalling,Dice_Spalling_DS_1,Dice_Spalling_DS_2,Dice_Undamaged
0.8609194070526186,0.8043717404650799,0.8784292600406353,0.9103989104271847,0.8344130747258209,0.7303142208895245,0.7403831146074877,0.7066227062590231,0.974014740227696,0.8022582148831706,0.720510441449979,0.6027863615483939,0.6655185827768894,0.5164159120309002,0.838234521351564,0.8222609699163149,0.8758193482580323,0.9657537617495539,0.833550367599702,0.711346055617085,0.5957593828862255,0.5530147916910904,0.618210069398531,0.46325317745620853,0.6385039740813606,0.634407090926899,0.6481436991506823,0.9425194010788038,0.8021948961073208,0.7207119904555903,0.6938848778368963,0.7463413257302812,0.6216622321865836,0.7475391030742843,0.7458037424625361,0.7516223045136915,0.9651607074107816
