Precision_Mean,Precision_CRSP,Precision_Crack,Precision_Crack_DS_2,Precision_Crack_DS_1,Precision_Spalling,Precision_Spalling_DS_1,Precision_Spalling_DS_2,Precision_Undamaged,Recall_Mean,Recall_CRSP,Recall_Crack,Recall_Crack_DS_2,Recall_Crack_DS_1,Recall_Spalling,Recall_Spalling_DS_1,Recall_Spalling_DS_2,Recall_Undamaged,mPA_Mean,IoU_Mean,IoU_CRSP,IoU_Crack,IoU_Crack_DS_2,IoU_Crack_DS_1,IoU_Spalling,IoU_Spalling_DS_1,IoU_Spalling_DS_2,IoU_Undamaged,Dice_Mean,Dice_CRSP,Dice_Crack,Dice_Crack_DS_2,Dice_Crack_DS_1,Dice_Spalling,Dice_Spalling_DS_1,Dice_Spalling_DS_2,Dice_Undamaged
0.8543967709525324,0.7935474633255365,0.862879091963721,0.8903286891194789,0.8250861683434743,0.724215834687352,0.7592213049516982,0.6418500223006551,0.976095386206524,0.8310702611869094,0.7693057214527121,0.6869472610648099,0.7412226874323649,0.6122202247616547,0.8516641818406145,0.841415559960241,0.8757785862650237,0.9545993406553038,0.8539752238444591,0.727517582344909,0.6247586921421939,0.6108216381082726,0.666531402536176,0.5341197885336226,0.6386957461761152,0.6559378105513318,0.5981261829403113,0.9330353627503394,0.8183830238319548,0.7474346111677557,0.7469095772188276,0.788842546546131,0.6891757788696417,0.7479596451166838,0.7635062011180223,0.7113795133488289,0.9602798491603531
