Precision_Mean,Precision_CRSP,Precision_Crack,Precision_Crack_DS_2,Precision_Crack_DS_1,Precision_Spalling,Precision_Spalling_DS_1,Precision_Spalling_DS_2,Precision_Undamaged,Recall_Mean,Recall_CRSP,Recall_Crack,Recall_Crack_DS_2,Recall_Crack_DS_1,Recall_Spalling,Recall_Spalling_DS_1,Recall_Spalling_DS_2,Recall_Undamaged,mPA_Mean,IoU_Mean,IoU_CRSP,IoU_Crack,IoU_Crack_DS_2,IoU_Crack_DS_1,IoU_Spalling,IoU_Spalling_DS_1,IoU_Spalling_DS_2,IoU_Undamaged,Dice_Mean,Dice_CRSP,Dice_Crack,Dice_Crack_DS_2,Dice_Crack_DS_1,Dice_Spalling,Dice_Spalling_DS_1,Dice_Spalling_DS_2,Dice_Undamaged
0.8705652467406223,0.8195750143958467,0.9048397636464008,0.9369890211722655,0.8605762931397749,0.7343102651452925,0.7430777144198835,0.71368097273449,0.9725457114301734,0.831391390145432,0.7656713088826625,0.6989645257324665,0.7476730040802133,0.6319021280073073,0.8323780920328587,0.8295620989190791,0.8390039581829286,0.9628315526709709,0.8549230560178209,0.7384999721056138,0.6387038700845795,0.6474193720798099,0.7069134936405118,0.5655071757281188,0.6299883680893492,0.6361148670724655,0.6155730763643696,0.9380921761476826,0.828261919497807,0.7610443035870929,0.7765018497920675,0.8195790337481189,0.7171926834757653,0.7455867573821182,0.7517921489988095,0.7309858359310801,0.9626971513192353
