Precision_Mean,Precision_CRSP,Precision_Crack,Precision_Crack_DS_2,Precision_Crack_DS_1,Precision_Spalling,Precision_Spalling_DS_1,Precision_Spalling_DS_2,Precision_Undamaged,Recall_Mean,Recall_CRSP,Recall_Crack,Recall_Crack_DS_2,Recall_Crack_DS_1,Recall_Spalling,Recall_Spalling_DS_1,Recall_Spalling_DS_2,Recall_Undamaged,mPA_Mean,IoU_Mean,IoU_CRSP,IoU_Crack,IoU_Crack_DS_2,IoU_Crack_DS_1,IoU_Spalling,IoU_Spalling_DS_1,IoU_Spalling_DS_2,IoU_Undamaged,Dice_Mean,Dice_CRSP,Dice_Crack,Dice_Crack_DS_2,Dice_Crack_DS_1,Dice_Spalling,Dice_Spalling_DS_1,Dice_Spalling_DS_2,Dice_Undamaged
0.9021027191693665,0.8714993839090703,0.9355964101675309,0.9627267118045516,0.8982430963194592,0.8074023576506096,0.8247095154906889,0.7666796333210117,0.9633093896899587,0.7026852703441161,0.5720547416434105,0.4058573921919328,0.44869752953517505,0.346874594400512,0.7382520910948882,0.7198447668193324,0.7815634423314902,0.9639463277455269,0.7643486331297246,0.6467891701172475,0.5047168270366325,0.39425393333279457,0.44032219678126205,0.33082661409215086,0.6151797207404702,0.6210194531981104,0.6014391737813167,0.9309338562784775,0.7435469104588815,0.6360262046847112,0.5352055237117627,0.5759376301483579,0.47912508731355147,0.7368468856576597,0.7450641197645991,0.7175122171707435,0.9585883220072222
